filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test,filename_cropped,bbox_h,bbox_w
00271.jpg,11,23,141,80,174,Ram C/V Cargo Van Minivan 2012,0,cropped_00271.jpg,58,131
00272.jpg,8,1,590,327,100,FIAT 500 Convertible 2012,0,cropped_00272.jpg,327,583
00273.jpg,37,65,458,321,69,Chevrolet Silverado 2500HD Regular Cab 2012,0,cropped_00273.jpg,257,422
00274.jpg,31,69,435,310,20,Audi S6 Sedan 2011,0,cropped_00274.jpg,242,405
00275.jpg,165,183,495,358,130,Hyundai Veloster Hatchback 2012,0,cropped_00275.jpg,176,331
00276.jpg,75,93,529,360,132,Hyundai Tucson SUV 2012,0,cropped_00276.jpg,268,455
00277.jpg,72,193,926,613,173,Porsche Panamera Sedan 2012,0,cropped_00277.jpg,421,855
00278.jpg,1,38,251,135,156,Lincoln Town Car Sedan 2011,0,cropped_00278.jpg,98,251
00279.jpg,16,31,553,297,47,Buick Regal GS 2012,0,cropped_00279.jpg,267,538
00280.jpg,3,33,261,176,107,Ford Mustang Convertible 2007,0,cropped_00280.jpg,144,259
00281.jpg,214,240,387,342,151,Lamborghini Aventador Coupe 2012,0,cropped_00281.jpg,103,174
00282.jpg,20,97,460,356,61,Chevrolet Impala Sedan 2007,0,cropped_00282.jpg,260,441
00283.jpg,112,190,664,342,105,Fisker Karma Sedan 2012,0,cropped_00283.jpg,153,553
00284.jpg,49,101,942,619,94,Dodge Durango SUV 2012,0,cropped_00284.jpg,519,894
00285.jpg,7,20,634,298,194,Volvo 240 Sedan 1993,0,cropped_00285.jpg,279,628
00286.jpg,116,143,769,713,195,Volvo XC90 SUV 2007,0,cropped_00286.jpg,571,654
00287.jpg,56,299,1266,721,91,Dodge Dakota Club Cab 2007,0,cropped_00287.jpg,423,1211
00288.jpg,60,46,258,138,189,Toyota 4Runner SUV 2012,0,cropped_00288.jpg,93,199
00289.jpg,205,197,741,425,15,Audi R8 Coupe 2012,0,cropped_00289.jpg,229,537
00290.jpg,68,30,620,506,140,Hyundai Azera Sedan 2012,0,cropped_00290.jpg,477,553
00291.jpg,27,147,573,471,142,Infiniti QX56 SUV 2011,0,cropped_00291.jpg,325,547
00292.jpg,133,73,806,251,10,Aston Martin Virage Convertible 2012,0,cropped_00292.jpg,179,674
00293.jpg,24,27,936,380,104,Ferrari 458 Italia Coupe 2012,0,cropped_00293.jpg,354,913
00294.jpg,11,141,629,386,48,Buick Rainier SUV 2007,0,cropped_00294.jpg,246,619
00295.jpg,150,114,524,433,50,Buick Enclave SUV 2012,0,cropped_00295.jpg,320,375
00296.jpg,18,115,618,456,120,GMC Yukon Hybrid SUV 2012,0,cropped_00296.jpg,342,601
00297.jpg,56,157,639,455,87,Dodge Ram Pickup 3500 Quad Cab 2009,0,cropped_00297.jpg,299,584
00298.jpg,49,67,362,245,177,Rolls-Royce Phantom Sedan 2012,0,cropped_00298.jpg,179,314
00299.jpg,24,66,982,711,147,Jeep Liberty SUV 2012,0,cropped_00299.jpg,646,959
00300.jpg,41,103,994,692,169,Nissan NV Passenger Van 2012,0,cropped_00300.jpg,590,954
00301.jpg,52,36,247,189,121,GMC Acadia SUV 2012,0,cropped_00301.jpg,154,196
00302.jpg,1,37,296,171,19,Audi TT Hatchback 2011,0,cropped_00302.jpg,135,296
00303.jpg,6,47,297,193,31,BMW 6 Series Convertible 2007,0,cropped_00303.jpg,147,292
00304.jpg,14,29,235,168,156,Lincoln Town Car Sedan 2011,0,cropped_00304.jpg,140,222
00305.jpg,37,21,169,122,143,Isuzu Ascender SUV 2008,0,cropped_00305.jpg,102,133
00306.jpg,37,125,582,456,83,Dodge Caliber Wagon 2012,0,cropped_00306.jpg,332,546
00307.jpg,171,63,1187,894,58,Chevrolet Traverse SUV 2012,0,cropped_00307.jpg,832,1017
00308.jpg,16,136,775,418,6,Acura Integra Type R 2001,0,cropped_00308.jpg,283,760
00309.jpg,50,122,589,338,127,Honda Odyssey Minivan 2007,0,cropped_00309.jpg,217,540
00310.jpg,36,43,407,319,131,Hyundai Santa Fe SUV 2012,0,cropped_00310.jpg,277,372
00311.jpg,1,69,280,228,15,Audi R8 Coupe 2012,0,cropped_00311.jpg,160,280
00312.jpg,53,79,627,464,73,Chevrolet Malibu Sedan 2007,0,cropped_00312.jpg,386,575
00313.jpg,13,44,477,289,24,Audi S4 Sedan 2007,0,cropped_00313.jpg,246,465
00314.jpg,33,71,615,435,87,Dodge Ram Pickup 3500 Quad Cab 2009,0,cropped_00314.jpg,365,583
00315.jpg,555,278,1543,1207,170,Nissan Juke Hatchback 2012,0,cropped_00315.jpg,930,989
00316.jpg,10,29,276,164,123,Geo Metro Convertible 1993,0,cropped_00316.jpg,136,267
00317.jpg,2,48,300,202,158,Maybach Landaulet Convertible 2012,0,cropped_00317.jpg,155,299
00318.jpg,73,159,445,376,11,Aston Martin Virage Coupe 2012,0,cropped_00318.jpg,218,373
00319.jpg,38,8,564,402,47,Buick Regal GS 2012,0,cropped_00319.jpg,395,527
00320.jpg,42,17,440,282,7,Acura ZDX Hatchback 2012,0,cropped_00320.jpg,266,399
00321.jpg,42,63,593,397,94,Dodge Durango SUV 2012,0,cropped_00321.jpg,335,552
00322.jpg,9,304,1009,677,75,Chevrolet Silverado 1500 Regular Cab 2012,0,cropped_00322.jpg,374,1001
00323.jpg,161,263,632,415,182,Suzuki Kizashi Sedan 2012,0,cropped_00323.jpg,153,472
00324.jpg,15,26,199,123,186,Toyota Sequoia SUV 2012,0,cropped_00324.jpg,98,185
00325.jpg,12,21,285,142,128,Honda Accord Coupe 2012,0,cropped_00325.jpg,122,274
00326.jpg,29,28,432,249,193,Volvo C30 Hatchback 2012,0,cropped_00326.jpg,222,404
00327.jpg,2,6,546,298,180,Spyker C8 Coupe 2009,0,cropped_00327.jpg,293,545
00328.jpg,41,49,244,176,62,Chevrolet Tahoe Hybrid SUV 2012,0,cropped_00328.jpg,128,204
00329.jpg,10,105,660,475,114,Ford F-150 Regular Cab 2007,0,cropped_00329.jpg,371,651
00330.jpg,168,92,333,305,166,Mercedes-Benz Sprinter Van 2012,0,cropped_00330.jpg,214,166
00331.jpg,26,81,596,391,181,Suzuki Aerio Sedan 2007,0,cropped_00331.jpg,311,571
00332.jpg,76,247,396,396,101,Ferrari FF Coupe 2012,0,cropped_00332.jpg,150,321
00333.jpg,30,110,472,316,103,Ferrari 458 Italia Convertible 2012,0,cropped_00333.jpg,207,443
00334.jpg,179,300,1403,894,22,Audi S5 Coupe 2012,0,cropped_00334.jpg,595,1225
00335.jpg,23,31,236,176,125,HUMMER H2 SUT Crew Cab 2009,0,cropped_00335.jpg,146,214
00336.jpg,309,598,1767,995,112,Ford GT Coupe 2006,0,cropped_00336.jpg,398,1459
00337.jpg,45,55,530,308,38,BMW Z4 Convertible 2012,0,cropped_00337.jpg,254,486
00338.jpg,14,129,441,360,106,Ford F-450 Super Duty Crew Cab 2012,0,cropped_00338.jpg,232,428
00339.jpg,39,5,234,174,56,Chevrolet Corvette ZR1 2012,0,cropped_00339.jpg,170,196
00340.jpg,139,152,488,305,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_00340.jpg,154,350
00341.jpg,62,116,974,610,67,Chevrolet Malibu Hybrid Sedan 2010,0,cropped_00341.jpg,495,913
00342.jpg,152,195,502,436,169,Nissan NV Passenger Van 2012,0,cropped_00342.jpg,242,351
00343.jpg,63,36,760,504,147,Jeep Liberty SUV 2012,0,cropped_00343.jpg,469,698
00344.jpg,36,59,770,397,145,Jeep Patriot SUV 2012,0,cropped_00344.jpg,339,735
00345.jpg,26,13,234,194,113,Ford F-150 Regular Cab 2012,0,cropped_00345.jpg,182,209
00346.jpg,112,21,2859,1928,63,Chevrolet Sonic Sedan 2012,0,cropped_00346.jpg,1908,2748
00347.jpg,100,190,907,691,145,Jeep Patriot SUV 2012,0,cropped_00347.jpg,502,808
00348.jpg,14,59,522,266,55,Chevrolet Corvette Convertible 2012,0,cropped_00348.jpg,208,509
00349.jpg,42,82,956,685,89,Dodge Journey SUV 2012,0,cropped_00349.jpg,604,915
00350.jpg,17,52,247,158,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_00350.jpg,107,231
00351.jpg,13,108,454,305,42,Bentley Continental GT Coupe 2012,0,cropped_00351.jpg,198,442
00352.jpg,107,40,433,240,143,Isuzu Ascender SUV 2008,0,cropped_00352.jpg,201,327
00353.jpg,3,60,499,289,117,Ford Fiesta Sedan 2012,0,cropped_00353.jpg,230,497
00354.jpg,44,212,984,596,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_00354.jpg,385,941
00355.jpg,28,93,1011,675,170,Nissan Juke Hatchback 2012,0,cropped_00355.jpg,583,984
00356.jpg,187,313,1381,1087,115,Ford Focus Sedan 2007,0,cropped_00356.jpg,775,1195
00357.jpg,31,47,415,255,39,Bentley Continental Supersports Conv. Convertible 2012,0,cropped_00357.jpg,209,385
00358.jpg,53,116,562,353,29,BMW 3 Series Sedan 2012,0,cropped_00358.jpg,238,510
00359.jpg,27,71,630,422,58,Chevrolet Traverse SUV 2012,0,cropped_00359.jpg,352,604
00360.jpg,12,23,245,176,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0,cropped_00360.jpg,154,234
00361.jpg,17,64,941,620,119,GMC Savana Van 2012,0,cropped_00361.jpg,557,925
00362.jpg,108,121,539,357,50,Buick Enclave SUV 2012,0,cropped_00362.jpg,237,432
00363.jpg,14,60,402,300,128,Honda Accord Coupe 2012,0,cropped_00363.jpg,241,389
00364.jpg,15,47,286,184,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_00364.jpg,138,272
00365.jpg,17,82,630,496,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_00365.jpg,415,614
00366.jpg,67,55,508,338,32,BMW X5 SUV 2007,0,cropped_00366.jpg,284,442
00367.jpg,30,118,618,334,177,Rolls-Royce Phantom Sedan 2012,0,cropped_00367.jpg,217,589
00368.jpg,14,76,292,195,59,Chevrolet Camaro Convertible 2012,0,cropped_00368.jpg,120,279
00369.jpg,40,52,603,357,128,Honda Accord Coupe 2012,0,cropped_00369.jpg,306,564
00370.jpg,57,148,568,363,10,Aston Martin Virage Convertible 2012,0,cropped_00370.jpg,216,512
00371.jpg,5,56,430,245,83,Dodge Caliber Wagon 2012,0,cropped_00371.jpg,190,426
00372.jpg,2,190,371,490,168,Nissan Leaf Hatchback 2012,0,cropped_00372.jpg,301,370
00373.jpg,243,318,805,629,172,Plymouth Neon Coupe 1999,0,cropped_00373.jpg,312,563
00374.jpg,9,184,740,499,6,Acura Integra Type R 2001,0,cropped_00374.jpg,316,732
00375.jpg,122,48,697,401,176,Rolls-Royce Ghost Sedan 2012,0,cropped_00375.jpg,354,576
00376.jpg,74,187,917,734,135,Hyundai Elantra Sedan 2007,0,cropped_00376.jpg,548,844
00377.jpg,20,48,624,453,133,Hyundai Veracruz SUV 2012,0,cropped_00377.jpg,406,605
00378.jpg,16,25,290,215,156,Lincoln Town Car Sedan 2011,0,cropped_00378.jpg,191,275
00379.jpg,119,194,942,586,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0,cropped_00379.jpg,393,824
00380.jpg,137,76,600,370,99,FIAT 500 Abarth 2012,0,cropped_00380.jpg,295,464
00381.jpg,66,88,455,322,125,HUMMER H2 SUT Crew Cab 2009,0,cropped_00381.jpg,235,390
00382.jpg,4,55,494,365,146,Jeep Wrangler SUV 2012,0,cropped_00382.jpg,311,491
00383.jpg,80,1,549,431,58,Chevrolet Traverse SUV 2012,0,cropped_00383.jpg,431,470
00384.jpg,51,87,489,290,59,Chevrolet Camaro Convertible 2012,0,cropped_00384.jpg,204,439
00385.jpg,217,199,631,358,141,Infiniti G Coupe IPL 2012,0,cropped_00385.jpg,160,415
00386.jpg,65,321,1232,828,56,Chevrolet Corvette ZR1 2012,0,cropped_00386.jpg,508,1168
00387.jpg,47,150,1007,635,63,Chevrolet Sonic Sedan 2012,0,cropped_00387.jpg,486,961
00388.jpg,18,53,244,175,131,Hyundai Santa Fe SUV 2012,0,cropped_00388.jpg,123,227
00389.jpg,5,96,409,262,48,Buick Rainier SUV 2007,0,cropped_00389.jpg,167,405
00390.jpg,14,21,782,487,160,McLaren MP4-12C Coupe 2012,0,cropped_00390.jpg,467,769
00391.jpg,433,262,1339,985,166,Mercedes-Benz Sprinter Van 2012,0,cropped_00391.jpg,724,907
00392.jpg,62,220,992,667,4,Acura TL Type-S 2008,0,cropped_00392.jpg,448,931
00393.jpg,110,266,986,700,195,Volvo XC90 SUV 2007,0,cropped_00393.jpg,435,877
00394.jpg,229,126,624,345,147,Jeep Liberty SUV 2012,0,cropped_00394.jpg,220,396
00395.jpg,58,45,205,165,131,Hyundai Santa Fe SUV 2012,0,cropped_00395.jpg,121,148
00396.jpg,21,99,442,295,165,Mercedes-Benz S-Class Sedan 2012,0,cropped_00396.jpg,197,422
00397.jpg,30,29,282,164,23,Audi S4 Sedan 2012,0,cropped_00397.jpg,136,253
00398.jpg,29,93,408,242,40,Bentley Arnage Sedan 2009,0,cropped_00398.jpg,150,380
00399.jpg,121,108,655,387,26,BMW ActiveHybrid 5 Sedan 2012,0,cropped_00399.jpg,280,535
00400.jpg,32,51,260,153,181,Suzuki Aerio Sedan 2007,0,cropped_00400.jpg,103,229
00401.jpg,24,78,366,232,88,Dodge Sprinter Cargo Van 2009,0,cropped_00401.jpg,155,343
00402.jpg,1,18,392,240,17,Audi 100 Sedan 1994,0,cropped_00402.jpg,223,392
00403.jpg,299,199,1415,894,110,Ford Edge SUV 2012,0,cropped_00403.jpg,696,1117
00404.jpg,30,132,724,361,180,Spyker C8 Coupe 2009,0,cropped_00404.jpg,230,695
00405.jpg,42,37,624,328,10,Aston Martin Virage Convertible 2012,0,cropped_00405.jpg,292,583
00406.jpg,1,157,990,640,75,Chevrolet Silverado 1500 Regular Cab 2012,0,cropped_00406.jpg,484,990
00407.jpg,19,136,498,329,59,Chevrolet Camaro Convertible 2012,0,cropped_00407.jpg,194,480
00408.jpg,49,76,343,266,19,Audi TT Hatchback 2011,0,cropped_00408.jpg,191,295
00409.jpg,21,66,605,463,189,Toyota 4Runner SUV 2012,0,cropped_00409.jpg,398,585
00410.jpg,31,119,404,248,5,Acura TSX Sedan 2012,0,cropped_00410.jpg,130,374
00411.jpg,52,47,586,260,14,Audi TTS Coupe 2012,0,cropped_00411.jpg,214,535
00412.jpg,195,372,1908,1339,176,Rolls-Royce Ghost Sedan 2012,0,cropped_00412.jpg,968,1714
00413.jpg,33,150,613,401,80,Chrysler Crossfire Convertible 2008,0,cropped_00413.jpg,252,581
00414.jpg,316,344,1269,891,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_00414.jpg,548,954
00415.jpg,81,552,1917,1153,55,Chevrolet Corvette Convertible 2012,0,cropped_00415.jpg,602,1837
00416.jpg,122,157,921,587,112,Ford GT Coupe 2006,0,cropped_00416.jpg,431,800
00417.jpg,63,69,603,385,50,Buick Enclave SUV 2012,0,cropped_00417.jpg,317,541
00418.jpg,12,70,388,273,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_00418.jpg,204,377
00419.jpg,50,89,584,387,73,Chevrolet Malibu Sedan 2007,0,cropped_00419.jpg,299,535
00420.jpg,71,64,425,328,99,FIAT 500 Abarth 2012,0,cropped_00420.jpg,265,355
00421.jpg,71,158,690,341,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,0,cropped_00421.jpg,184,620
00422.jpg,32,74,277,203,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_00422.jpg,130,246
00423.jpg,69,59,637,461,85,Dodge Caravan Minivan 1997,0,cropped_00423.jpg,403,569
00424.jpg,22,83,415,322,5,Acura TSX Sedan 2012,0,cropped_00424.jpg,240,394
00425.jpg,48,36,572,300,7,Acura ZDX Hatchback 2012,0,cropped_00425.jpg,265,525
00426.jpg,85,318,1223,863,194,Volvo 240 Sedan 1993,0,cropped_00426.jpg,546,1139
00427.jpg,33,128,581,458,117,Ford Fiesta Sedan 2012,0,cropped_00427.jpg,331,549
00428.jpg,33,102,595,429,179,Spyker C8 Convertible 2009,0,cropped_00428.jpg,328,563
00429.jpg,83,182,573,402,73,Chevrolet Malibu Sedan 2007,0,cropped_00429.jpg,221,491
00430.jpg,82,74,589,340,185,Tesla Model S Sedan 2012,0,cropped_00430.jpg,267,508
00431.jpg,47,201,534,426,187,Toyota Camry Sedan 2012,0,cropped_00431.jpg,226,488
00432.jpg,54,128,429,353,163,Mercedes-Benz SL-Class Coupe 2009,0,cropped_00432.jpg,226,376
00433.jpg,58,189,879,642,164,Mercedes-Benz E-Class Sedan 2012,0,cropped_00433.jpg,454,822
00434.jpg,18,50,280,162,171,Nissan 240SX Coupe 1998,0,cropped_00434.jpg,113,263
00435.jpg,20,75,606,325,64,Chevrolet Express Cargo Van 2007,0,cropped_00435.jpg,251,587
00436.jpg,20,51,271,180,51,Cadillac CTS-V Sedan 2012,0,cropped_00436.jpg,130,252
00437.jpg,19,67,412,314,99,FIAT 500 Abarth 2012,0,cropped_00437.jpg,248,394
00438.jpg,52,94,543,323,26,BMW ActiveHybrid 5 Sedan 2012,0,cropped_00438.jpg,230,492
00439.jpg,11,89,644,415,49,Buick Verano Sedan 2012,0,cropped_00439.jpg,327,634
00440.jpg,12,60,456,306,107,Ford Mustang Convertible 2007,0,cropped_00440.jpg,247,445
00441.jpg,30,35,382,235,115,Ford Focus Sedan 2007,0,cropped_00441.jpg,201,353
00442.jpg,53,56,391,278,190,Volkswagen Golf Hatchback 2012,0,cropped_00442.jpg,223,339
00443.jpg,37,60,218,144,143,Isuzu Ascender SUV 2008,0,cropped_00443.jpg,85,182
00444.jpg,4,4,377,277,79,Chrysler 300 SRT-8 2010,0,cropped_00444.jpg,274,374
00445.jpg,121,169,1387,775,180,Spyker C8 Coupe 2009,0,cropped_00445.jpg,607,1267
00446.jpg,17,41,465,293,24,Audi S4 Sedan 2007,0,cropped_00446.jpg,253,449
00447.jpg,43,110,462,296,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_00447.jpg,187,420
00448.jpg,37,67,617,437,178,Scion xD Hatchback 2012,0,cropped_00448.jpg,371,581
00449.jpg,66,117,506,289,180,Spyker C8 Coupe 2009,0,cropped_00449.jpg,173,441
00450.jpg,57,59,506,288,15,Audi R8 Coupe 2012,0,cropped_00450.jpg,230,450
00451.jpg,66,90,507,385,189,Toyota 4Runner SUV 2012,0,cropped_00451.jpg,296,442
00452.jpg,59,42,256,165,108,Ford Freestar Minivan 2007,0,cropped_00452.jpg,124,198
00453.jpg,65,91,391,278,121,GMC Acadia SUV 2012,0,cropped_00453.jpg,188,327
00454.jpg,251,299,1423,901,49,Buick Verano Sedan 2012,0,cropped_00454.jpg,603,1173
00455.jpg,434,136,1528,829,194,Volvo 240 Sedan 1993,0,cropped_00455.jpg,694,1095
00456.jpg,79,63,285,171,42,Bentley Continental GT Coupe 2012,0,cropped_00456.jpg,109,207
00457.jpg,79,91,600,456,118,GMC Terrain SUV 2012,0,cropped_00457.jpg,366,522
00458.jpg,16,96,483,277,108,Ford Freestar Minivan 2007,0,cropped_00458.jpg,182,468
00459.jpg,39,81,597,465,84,Dodge Caliber Wagon 2007,0,cropped_00459.jpg,385,559
00460.jpg,95,139,886,541,182,Suzuki Kizashi Sedan 2012,0,cropped_00460.jpg,403,792
00461.jpg,111,2,553,350,179,Spyker C8 Convertible 2009,0,cropped_00461.jpg,349,443
00462.jpg,5,8,83,58,1,AM General Hummer SUV 2000,0,cropped_00462.jpg,51,79
00463.jpg,113,75,1551,1136,89,Dodge Journey SUV 2012,0,cropped_00463.jpg,1062,1439
00464.jpg,72,216,884,579,133,Hyundai Veracruz SUV 2012,0,cropped_00464.jpg,364,813
00465.jpg,53,115,565,380,187,Toyota Camry Sedan 2012,0,cropped_00465.jpg,266,513
00466.jpg,104,261,511,480,178,Scion xD Hatchback 2012,0,cropped_00466.jpg,220,408
00467.jpg,47,92,209,178,14,Audi TTS Coupe 2012,0,cropped_00467.jpg,87,163
00468.jpg,1,18,300,147,111,Ford Ranger SuperCab 2011,0,cropped_00468.jpg,130,300
00469.jpg,13,88,483,259,93,Dodge Challenger SRT8 2011,0,cropped_00469.jpg,172,471
00470.jpg,4,9,409,193,92,Dodge Magnum Wagon 2008,0,cropped_00470.jpg,185,406
00471.jpg,3,7,253,165,18,Audi 100 Wagon 1994,0,cropped_00471.jpg,159,251
00472.jpg,34,315,1832,905,140,Hyundai Azera Sedan 2012,0,cropped_00472.jpg,591,1799
00473.jpg,18,38,249,178,65,Chevrolet Avalanche Crew Cab 2012,0,cropped_00473.jpg,141,232
00474.jpg,70,125,389,340,129,Honda Accord Sedan 2012,0,cropped_00474.jpg,216,320
00475.jpg,21,85,793,389,183,Suzuki SX4 Hatchback 2012,0,cropped_00475.jpg,305,773
00476.jpg,95,125,585,390,141,Infiniti G Coupe IPL 2012,0,cropped_00476.jpg,266,491
00477.jpg,160,175,923,623,124,HUMMER H3T Crew Cab 2010,0,cropped_00477.jpg,449,764
00478.jpg,9,7,98,81,174,Ram C/V Cargo Van Minivan 2012,0,cropped_00478.jpg,75,90
00479.jpg,133,38,691,514,120,GMC Yukon Hybrid SUV 2012,0,cropped_00479.jpg,477,559
00480.jpg,29,46,239,134,109,Ford Expedition EL SUV 2009,0,cropped_00480.jpg,89,211
00481.jpg,6,44,270,175,15,Audi R8 Coupe 2012,0,cropped_00481.jpg,132,265
00482.jpg,80,91,589,429,184,Suzuki SX4 Sedan 2012,0,cropped_00482.jpg,339,510
00483.jpg,18,26,623,342,90,Dodge Dakota Crew Cab 2010,0,cropped_00483.jpg,317,606
00484.jpg,29,62,509,288,126,Honda Odyssey Minivan 2012,0,cropped_00484.jpg,227,481
00485.jpg,70,118,401,299,77,Chrysler Sebring Convertible 2010,0,cropped_00485.jpg,182,332
00486.jpg,43,74,587,399,58,Chevrolet Traverse SUV 2012,0,cropped_00486.jpg,326,545
00487.jpg,8,23,296,167,48,Buick Rainier SUV 2007,0,cropped_00487.jpg,145,289
00488.jpg,28,35,207,139,56,Chevrolet Corvette ZR1 2012,0,cropped_00488.jpg,105,180
00489.jpg,55,78,454,272,105,Fisker Karma Sedan 2012,0,cropped_00489.jpg,195,400
00490.jpg,21,51,233,163,29,BMW 3 Series Sedan 2012,0,cropped_00490.jpg,113,213
00491.jpg,37,14,358,288,121,GMC Acadia SUV 2012,0,cropped_00491.jpg,275,322
00492.jpg,13,108,612,386,61,Chevrolet Impala Sedan 2007,0,cropped_00492.jpg,279,600
00493.jpg,19,116,700,400,114,Ford F-150 Regular Cab 2007,0,cropped_00493.jpg,285,682
00494.jpg,39,337,1239,711,173,Porsche Panamera Sedan 2012,0,cropped_00494.jpg,375,1201
00495.jpg,111,98,863,766,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_00495.jpg,669,753
00496.jpg,24,132,1021,734,81,Chrysler PT Cruiser Convertible 2008,0,cropped_00496.jpg,603,998
00497.jpg,6,79,470,287,185,Tesla Model S Sedan 2012,0,cropped_00497.jpg,209,465
00498.jpg,78,102,560,368,119,GMC Savana Van 2012,0,cropped_00498.jpg,267,483
00499.jpg,12,31,412,249,159,Mazda Tribute SUV 2011,0,cropped_00499.jpg,219,401
00500.jpg,11,10,291,212,84,Dodge Caliber Wagon 2007,0,cropped_00500.jpg,203,281
00501.jpg,4,30,146,86,161,Mercedes-Benz 300-Class Convertible 1993,0,cropped_00501.jpg,57,143
00502.jpg,1,11,101,84,88,Dodge Sprinter Cargo Van 2009,0,cropped_00502.jpg,74,101
00503.jpg,11,48,491,237,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_00503.jpg,190,481
00504.jpg,45,63,237,138,129,Honda Accord Sedan 2012,0,cropped_00504.jpg,76,193
00505.jpg,49,88,226,172,129,Honda Accord Sedan 2012,0,cropped_00505.jpg,85,178
00506.jpg,26,185,764,610,167,Mitsubishi Lancer Sedan 2012,0,cropped_00506.jpg,426,739
00507.jpg,139,206,590,395,130,Hyundai Veloster Hatchback 2012,0,cropped_00507.jpg,190,452
00508.jpg,85,237,1561,1052,167,Mitsubishi Lancer Sedan 2012,0,cropped_00508.jpg,816,1477
00509.jpg,64,130,554,341,21,Audi S5 Convertible 2012,0,cropped_00509.jpg,212,491
00510.jpg,10,73,613,388,114,Ford F-150 Regular Cab 2007,0,cropped_00510.jpg,316,604
00511.jpg,74,43,569,407,99,FIAT 500 Abarth 2012,0,cropped_00511.jpg,365,496
00512.jpg,27,61,265,160,104,Ferrari 458 Italia Coupe 2012,0,cropped_00512.jpg,100,239
00513.jpg,12,164,533,351,40,Bentley Arnage Sedan 2009,0,cropped_00513.jpg,188,522
00514.jpg,18,22,292,163,109,Ford Expedition EL SUV 2009,0,cropped_00514.jpg,142,275
00515.jpg,17,70,282,166,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_00515.jpg,97,266
00516.jpg,18,99,613,427,53,Cadillac Escalade EXT Crew Cab 2007,0,cropped_00516.jpg,329,596
00517.jpg,20,205,1008,694,43,Bentley Continental GT Coupe 2007,0,cropped_00517.jpg,490,989
00518.jpg,34,57,237,178,109,Ford Expedition EL SUV 2009,0,cropped_00518.jpg,122,204
00519.jpg,7,39,254,177,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_00519.jpg,139,248
00520.jpg,14,59,253,142,67,Chevrolet Malibu Hybrid Sedan 2010,0,cropped_00520.jpg,84,240
00521.jpg,122,196,512,439,153,Lamborghini Diablo Coupe 2001,0,cropped_00521.jpg,244,391
00522.jpg,6,7,94,68,1,AM General Hummer SUV 2000,0,cropped_00522.jpg,62,89
00523.jpg,33,151,1000,528,115,Ford Focus Sedan 2007,0,cropped_00523.jpg,378,968
00524.jpg,38,98,590,353,126,Honda Odyssey Minivan 2012,0,cropped_00524.jpg,256,553
00525.jpg,116,148,391,318,76,Chrysler Aspen SUV 2009,0,cropped_00525.jpg,171,276
00526.jpg,26,78,245,161,108,Ford Freestar Minivan 2007,0,cropped_00526.jpg,84,220
00527.jpg,56,3,736,271,191,Volkswagen Golf Hatchback 1991,0,cropped_00527.jpg,269,681
00528.jpg,38,74,213,162,121,GMC Acadia SUV 2012,0,cropped_00528.jpg,89,176
00529.jpg,45,44,563,415,61,Chevrolet Impala Sedan 2007,0,cropped_00529.jpg,372,519
00530.jpg,25,32,236,180,161,Mercedes-Benz 300-Class Convertible 1993,0,cropped_00530.jpg,149,212
00531.jpg,167,396,1945,1016,141,Infiniti G Coupe IPL 2012,0,cropped_00531.jpg,621,1779
00532.jpg,26,139,607,343,80,Chrysler Crossfire Convertible 2008,0,cropped_00532.jpg,205,582
00533.jpg,40,68,487,263,135,Hyundai Elantra Sedan 2007,0,cropped_00533.jpg,196,448
00534.jpg,17,120,563,359,139,Hyundai Elantra Touring Hatchback 2012,0,cropped_00534.jpg,240,547
00535.jpg,508,240,1379,955,154,Land Rover Range Rover SUV 2012,0,cropped_00535.jpg,716,872
00536.jpg,29,116,593,409,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0,cropped_00536.jpg,294,565
00537.jpg,1,328,758,773,172,Plymouth Neon Coupe 1999,0,cropped_00537.jpg,446,758
00538.jpg,56,214,1544,755,107,Ford Mustang Convertible 2007,0,cropped_00538.jpg,542,1489
